,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,datadate,sentiment
3605,3605,3605,3605,20150505,"[0.0, -0.004545714285714, 0, 0, 0, 0.10800000000000001, 0.0, 0, 0, 0.0, -0.131675, 0, -0.5106, 0.020893103448275864, 0, 0, 0, 0.163055555555555, 0, 0, 0, 0, 0, -0.07543333333333334, 0, 0.009385714285714, 0.0, 0]"
3606,3606,3606,3606,20150506,"[0.1421, 0.10165, 0, 0, 0, 0.184, -0.2732, 0, 0, 0.0, -0.2732, 0, -0.2732, -0.03348235294117647, 0, 0, 0, 0.14292, 0, 0, 0, 0, 0, 0.15293333333333334, 0, 0.030657142857143, 0.012149999999999994, 0]"
3607,3607,3607,3607,20150507,"[0.0, 0.160364, 0, 0, 0, -0.2083, 0.0, 0, 0, 0.0, -0.142975, 0, 0.128, 0.015375000000000003, 0, 0, 0, -0.03592, 0, 0, 0, 0, 0, 0.042099999999999985, 0, 0.113128571428571, 0.0, 0]"
3608,3608,3608,3608,20150508,"[0.0, 0.048679166666666995, 0, 0, 0, -0.09877999999999999, -0.11909999999999997, 0, 0, 0.0, 0.0, 0, 0.0, 0.13721379310344825, 0, 0, 0, 0.103825, 0, 0, 0, 0, 0, 0.3767, 0, 0.078775, 0.1806, 0]"
3609,3609,3609,3609,20150511,"[0.0, 0.044451851851852006, 0, 0, 0, 0.0193, 0.0, 0, 0, 0.0, 0.2294, 0, 0.0, 0.09956086956521737, 0, 0, 0, -0.05106, 0, 0, 0, 0, 0, -0.11434999999999998, 0, 0.1281, 0.0, 0]"
3610,3610,3610,3610,20150512,"[0.0, 0.09944242424242401, 0, 0, 0, 0.122666667, 0.0, 0, 0, 0.0, 0.0, 0, -0.0086, 0.0029627906976744203, 0, 0, 0, 0.00811999999999999, 0, 0, 0, 0, 0, 0.0, 0, 0.11625, 0.184, 0]"
3611,3611,3611,3611,20150513,"[0.0, 0.012861538461539, 0, 0, 0, -0.0671, 0.0, 0, 0, 0.0, 0.0, 0, 0.0, 0.11714444444444445, 0, 0, 0, -0.044680000000000004, 0, 0, 0, 0, 0, 0.0, 0, 0.3732111111111111, 0.0, 0]"
3612,3612,3612,3612,20150514,"[0.0, 0.044596428571429, 0, 0, 0, 0.040266667, 0.5423, 0, 0, 0.0, 0.25465, 0, 0.2202, 0.03648636363636363, 0, 0, 0, 0.15242, 0, 0, 0, 0, 0, 0.3246, 0, 0.09121428571428597, 0.209575, 0]"
3613,3613,3613,3613,20150515,"[0.0, 0.055628, 0, 0, 0, 0.17515, 0.29245, 0, 0, 0.0, 0.220225, 0, 0.0, 0.03841379310344828, 0, 0, 0, 0.14540999999999998, 0, 0, 0, 0, 0, 0.19732857142857144, 0, -0.046957142857143, -0.03423333333333333, 0]"
3614,3614,3614,3614,20150518,"[0.0, 0.139753191489362, 0, 0, 0, 0.2146, 0.0, 0, 0, 0.0, 0.1953, 0, -0.360833333, -0.044865625000000006, 0, 0, 0, 0.1236, 0, 0, 0, 0, 0, 0.2023, 0, 0.02285, 0.0, 0]"
3615,3615,3615,3615,20150519,"[0.0, 0.021024, 0, 0, 0, -0.09106666699999999, 0.0, 0, 0, 0.0, 0.1366, 0, 0.0, 0.06912916666666667, 0, 0, 0, -0.10937999999999999, 0, 0, 0, 0, 0, 0.15293333333333334, 0, -0.151375, 0.0, 0]"
3616,3616,3616,3616,20150520,"[0.29600000000000004, 0.036341935483871, 0, 0, 0, -0.0649, 0.0, 0, 0, 0.0, 0.0, 0, 0.29600000000000004, 0.14974285714285715, 0, 0, 0, -0.01068, 0, 0, 0, 0, 0, 0.1018, 0, 0.3257, 0.1191, 0]"
3617,3617,3617,3617,20150521,"[0.0, 0.05680625, 0, 0, 0, 0.2333, 0.5719, 0, 0, 0.0, 0.0, 0, 0.0, 0.06200000000000001, 0, 0, 0, 0.04587, 0, 0, 0, 0, 0, -0.1706, 0, 0.05578, -0.36335, 0]"
3618,3618,3618,3618,20150522,"[0.0, 0.077956521739131, 0, 0, 0, 0.2553, 0.0, 0, 0, 0.0, 0.0, 0, 0.2873, -0.03624285714285714, 0, 0, 0, 0.21378000000000003, 0, 0, 0, 0, 0, -0.20416666666666666, 0, 0.05938333333333301, 0.0, 0]"
3619,3619,3619,3619,20150526,"[0.0, 0.097376666666667, 0, 0, 0, 0.0, 0.0, 0, 0, 0.0, 0.1204, 0, 0.0, 0.04646666666666666, 0, 0, 0, 0.00972999999999999, 0, 0, 0, 0, 0, 0.012549999999999988, 0, -0.019414285714286, 0.0, 0]"
3620,3620,3620,3620,20150527,"[0.0, 0.033471794871794996, 0, 0, 0, 0.0, 0.0, 0, 0, 0.0, 0.0, 0, 0.1101, 0.037288888888888885, 0, 0, 0, 0.0008900000000000009, 0, 0, 0, 0, 0, 0.2965333333333333, 0, 0.245608333333333, 0.4404, 0]"
3621,3621,3621,3621,20150528,"[0.0, -0.0183, 0, 0, 0, -0.136083333, 0.14060000000000006, 0, 0, 0.0, 0.2294, 0, 0.0172, 0.01807692307692308, 0, 0, 0, 0.00617999999999997, 0, 0, 0, 0, 0, -0.33335000000000004, 0, 0.1998, 0.0, 0]"
3622,3622,3622,3622,20150529,"[0.0, 0.154308333333333, 0, 0, 0, -0.26335, 0.17, 0, 0, 0.0, 0.0, 0, -0.1405, 0.011632352941176469, 0, 0, 0, 0.12750999999999998, 0, 0, 0, 0, 0, 0.12726666666666667, 0, 0.050983333333333006, 0.0258, 0]"
3623,3623,3623,3623,20150601,"[0.0, 0.066589655172414, 0, 0, 0, -0.246375, 0.0, 0, 0, 0.0, 0.0, 0, -0.064, -0.02838518518518517, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, -0.09334999999999996, 0, -0.3534, -0.128, 0]"
3624,3624,3624,3624,20150602,"[0.0, 0.057683333333333, 0, 0, 0, 0.0, 0.19634285714285712, 0, 0, 0.0, 0.10115, 0, 0.0, 0.07214782608695654, 0, 0, 0, -0.010190000000000001, 0, 0, 0, 0, 0, 0.306075, 0, -0.051571428571429004, -0.1909, 0]"
3625,3625,3625,3625,20150603,"[0.0, -0.036641025641026004, 0, 0, 0, 0.0, 0.29600000000000004, 0, 0, 0.0, 0.3190333333333333, 0, -0.0048, 0.023857500000000004, 0, 0, 0, -0.005679999999999999, 0, 0, 0, 0, 0, 0.10115, 0, -0.0259375, 0.2023, 0]"
3626,3626,3626,3626,20150604,"[0.125, 0.068155555555556, 0, 0, 0, 0.08295, 0.0, 0, 0, 0.0, 0.0, 0, 0.0, 0.033500000000000016, 0, 0, 0, -0.16071, 0, 0, 0, 0, 0, -0.01601428571428571, 0, 0.079744444444445, 0.2023, 0]"
3627,3627,3627,3627,20150605,"[0.0382, 0.0232, 0, 0, 0, 0.0, 0.0, 0, 0, 0.0, 0.0, 0, 0.0, 0.12407, 0, 0, 0, 0.23979, 0, 0, 0, 0, 0, 0.10626666666666666, 0, 0.09534, -0.2263, 0]"
3628,3628,3628,3628,20150608,"[0.3612, 0.11127931034482799, 0, 0, 0, 0.2454, 0.29295, 0, 0, 0.0, 0.1953, 0, 0.146475, 0.03717666666666666, 0, 0, 0, -0.13551, 0, 0, 0, 0, 0, 0.1715, 0, 0.0, 0.34906666666666664, 0]"
3629,3629,3629,3629,20150609,"[0.31845, 0.115573076923077, 0, 0, 0, 0.21536, 0.1147, 0, 0, 0.0, 0.0, 0, 0.293433333, -0.000867567567567571, 0, 0, 0, 0.17739000000000002, 0, 0, 0, 0, 0, 0.0, 0, 0.145742857142857, -0.7783, 0]"
3630,3630,3630,3630,20150610,"[0.0, 0.032957894736842, 0, 0, 0, 0.0, 0.0, 0, 0, 0.0, 0.12222000000000001, 0, 0.0, 0.04252258064516128, 0, 0, 0, 0.0215499999999999, 0, 0, 0, 0, 0, 0.1101, 0, 0.02965, 0.0, 0]"
3631,3631,3631,3631,20150611,"[0.0, 0.073958333333333, 0, 0, 0, -0.031233333, 0.0, 0, 0, 0.0, 0.006860000000000005, 0, 0.0, -0.044082857142857146, 0, 0, 0, -0.0499199999999999, 0, 0, 0, 0, 0, -0.11718, 0, -0.060616666666667, -0.5574, 0]"
3632,3632,3632,3632,20150612,"[0.0, 0.017620689655173, 0, 0, 0, 0.12738, 0.0, 0, 0, 0.0, 0.0, 0, 0.0, -0.02799199999999999, 0, 0, 0, 0.0270999999999999, 0, 0, 0, 0, 0, 0.0, 0, -0.319766666666667, 0.6249, 0]"
3633,3633,3633,3633,20150615,"[0.0, 0.054438461538462005, 0, 0, 0, 0.13396666699999998, 0.13396666666666665, 0, 0, 0.0, 0.17263333333333333, 0, 0.0, 0.016099999999999996, 0, 0, 0, -0.0067, 0, 0, 0, 0, 0, -0.07673333333333332, 0, -0.020533333333333, 0.21075, 0]"
3634,3634,3634,3634,20150616,"[0.0, 0.024153571428572003, 0, 0, 0, -0.04108, 0.0, 0, 0, 0.0, -0.11623750000000002, 0, 0.0, 0.11146829268292684, 0, 0, 0, -0.01339, 0, 0, 0, 0, 0, 0.05204285714285714, 0, 0.20721666666666694, 0.4019, 0]"
3635,3635,3635,3635,20150617,"[0.0, 0.011561111111111001, 0, 0, 0, 0.113211111, 0.0, 0, 0, 0.0, 0.123475, 0, 0.1779, 0.13141132075471698, 0, 0, 0, 0.0025800000000000003, 0, 0, 0, 0, 0, 0.15977999999999998, 0, 0.01357, 0.0, 0]"
3636,3636,3636,3636,20150618,"[0.5267, 0.0559, 0, 0, 0, 0.22722857100000002, 0.5106, 0, 0, 0.0, 0.04814, 0, -0.1589, -0.04020344827586207, 0, 0, 0, -0.02285, 0, 0, 0, 0, 0, 0.5367, 0, 0.1169, -0.028875, 0]"
3637,3637,3637,3637,20150619,"[0.0, 0.12414000000000001, 0, 0, 0, 0.085544444, 0.0, 0, 0, 0.0, 0.0, 0, 0.0, 0.0292735294117647, 0, 0, 0, 0.12208, 0, 0, 0, 0, 0, 0.17556666666666665, 0, 0.0, 0.128, 0]"
3638,3638,3638,3638,20150622,"[0.3274, 0.048185714285714006, 0, 0, 0, 0.0, 0.0, 0, 0, 0.0, 0.012833333333333329, 0, 0.1738, 0.09326060606060607, 0, 0, 0, -0.155624999999999, 0, 0, 0, 0, 0, -0.011116666666666664, 0, -0.02392, 0.0, 0]"
3639,3639,3639,3639,20150623,"[0.31245, 0.09865625, 0, 0, 0, -0.2162, 0.41386666666666666, 0, 0, 0.0, 0.6369, 0, 0.07636, 0.16389142857142855, 0, 0, 0, 0.0115299999999999, 0, 0, 0, 0, 0, -0.3404, 0, 0.181314285714286, 0.0258, 0]"
3640,3640,3640,3640,20150624,"[0.0, 0.12242857142857101, 0, 0, 0, -0.007328571, 0.042666666666666665, 0, 0, 0.0, 0.27115, 0, 0.0, 0.04562631578947368, 0, 0, 0, -0.02398, 0, 0, 0, 0, 0, 0.174975, 0, 0.088193333333333, 0.064, 0]"
3641,3641,3641,3641,20150625,"[0.0, 0.112629166666667, 0, 0, 0, -0.14800000000000002, 0.0, 0, 0, 0.0, 0.1806, 0, 0.0, 0.14926216216216218, 0, 0, 0, 0.08207, 0, 0, 0, 0, 0, 0.3818, 0, 0.41494, 0.0, 0]"
3642,3642,3642,3642,20150626,"[0.5267, 0.078151851851852, 0, 0, 0, -0.022825, -0.19063333333333327, 0, 0, 0.0, -0.17128333333333332, 0, 0.0, 0.012771794871794874, 0, 0, 0, 0.06369, 0, 0, 0, 0, 0, 0.15066666666666667, 0, 0.4006, 0.0, 0]"
3643,3643,3643,3643,20150629,"[0.4404, 0.11428620689655197, 0, 0, 0, 0.027616667, -0.15293333333333334, 0, 0, 0.0, 0.0, 0, 0.0, 0.04742857142857143, 0, 0, 0, 0.09289, 0, 0, 0, 0, 0, 0.031228571428571432, 0, 0.023233333333333, 0.0, 0]"
3644,3644,3644,3644,20150630,"[0.0, 0.143980555555556, 0, 0, 0, 0.07, -0.19063333333333327, 0, 0, 0.0, -0.096975, 0, 0.0, 0.047452941176470566, 0, 0, 0, 0.0804125, 0, 0, 0, 0, 0, 0.1357, 0, 0.23, 0.03796666666666667, 0]"
3645,3645,3645,3645,20150701,"[0.5719, 0.022753125, 0, 0, 0, -0.2199, 0.0, 0, 0, 0.0, 0.0, 0, 0.2202, 0.05970882352941175, 0, 0, 0, 0.07912999999999999, 0, 0, 0, 0, 0, 0.2294, 0, 0.188414285714286, 0.0, 0]"
3646,3646,3646,3646,20150702,"[0.0, 0.078792857142857, 0, 0, 0, -0.020390000000000002, 0.0, 0, 0, 0.0, -0.0264, 0, 0.0, -0.005359999999999985, 0, 0, 0, 0.02655, 0, 0, 0, 0, 0, -0.07543333333333334, 0, -0.1836, 0.0, 0]"
3647,3647,3647,3647,20150706,"[-0.0258, 0.016788888888889, 0, 0, 0, 0.068528571, 0.0, 0, 0, 0.0, -0.3716, 0, 0.13905, -0.031341666666666664, 0, 0, 0, 0.10958999999999901, 0, 0, 0, 0, 0, 0.133875, 0, -0.17738333333333306, 0.0, 0]"
3648,3648,3648,3648,20150707,"[0.2786666666666667, 0.0694, 0, 0, 0, 0.159225, 0.4404, 0, 0, 0.0, 0.2202, 0, 0.24695, -0.00880666666666667, 0, 0, 0, 0.09984, 0, 0, 0, 0, 0, -0.009625000000000009, 0, -0.0106, 0.1806, 0]"
3649,3649,3649,3649,20150708,"[0.0, 0.11191875, 0, 0, 0, -0.092083333, 0.29600000000000004, 0, 0, 0.0, -0.08778333333333332, 0, -0.1909, -0.0039999999999999975, 0, 0, 0, 0.02785, 0, 0, 0, 0, 0, 0.0, 0, 0.07965, 0.0, 0]"
3650,3650,3650,3650,20150709,"[0.0, 0.02655, 0, 0, 0, 0.0359, 0.26148000000000005, 0, 0, 0.0, 0.012866666666666669, 0, 0.1204, -0.05077333333333334, 0, 0, 0, 0.0436999999999999, 0, 0, 0, 0, 0, 0.07692222222222221, 0, 0.1002, 0.0, 0]"
3651,3651,3651,3651,20150710,"[0.3818, 0.038909090909091004, 0, 0, 0, 0.045871429000000005, 0.0, 0, 0, 0.0, 0.1204, 0, 0.0, 0.007045833333333329, 0, 0, 0, 0.0043, 0, 0, 0, 0, 0, 0.0258, 0, 0.10454, 0.0, 0]"
3652,3652,3652,3652,20150713,"[0.0, 0.06781111111111099, 0, 0, 0, 0.23125, 0.4316, 0, 0, 0.0, 0.45505, 0, 0.0, 0.0733923076923077, 0, 0, 0, 0.08993999999999999, 0, 0, 0, 0, 0, 0.12738, 0, -0.26716, 0.0, 0]"
3653,3653,3653,3653,20150714,"[0.0, 0.076, 0, 0, 0, 0.2794, 0.20800000000000002, 0, 0, 0.0, 0.156, 0, 0.173433333, 0.051797368421052634, 0, 0, 0, 0.079, 0, 0, 0, 0, 0, 0.03845, 0, 0.1634, 0.0, 0]"
3654,3654,3654,3654,20150715,"[0.16749999999999998, 0.0386, 0, 0, 0, 0.13896, -0.1366, 0, 0, 0.0, 0.4731, 0, 0.4019, 0.06965806451612902, 0, 0, 0, 0.11308, 0, 0, 0, 0, 0, 0.01523333333333332, 0, 0.145977777777778, 0.0, 0]"
3655,3655,3655,3655,20150716,"[0.0, 0.025392307692308, 0, 0, 0, 0.012866667, 0.0, 0, 0, 0.0, 0.0, 0, 0.30908, 0.1009842105263158, 0, 0, 0, 0.00548999999999999, 0, 0, 0, 0, 0, 0.141375, 0, 0.147233333333333, 0.0609, 0]"
3656,3656,3656,3656,20150717,"[0.0, 0.104408333333333, 0, 0, 0, 0.0, -0.34, 0, 0, 0.0, 0.0, 0, -0.03094, 0.04276428571428571, 0, 0, 0, 0.17435, 0, 0, 0, 0, 0, 0.07362500000000001, 0, -0.0252, 0.0, 0]"
3657,3657,3657,3657,20150720,"[0.0, 0.038084, 0, 0, 0, 0.141475, 0.0, 0, 0, 0.0, 0.24695, 0, 0.0, 0.0017166666666666738, 0, 0, 0, 0.000609999999999999, 0, 0, 0, 0, 0, 0.43196666666666667, 0, 0.003055555555556, 0.0, 0]"
3658,3658,3658,3658,20150721,"[0.0, -0.06397777777777801, 0, 0, 0, 0.301566667, 0.0, 0, 0, 0.0, 0.0, 0, 0.0, 0.021285714285714283, 0, 0, 0, 0.0449699999999999, 0, 0, 0, 0, 0, -0.1468, 0, -0.031833333333332985, 0.0, 0]"
3659,3659,3659,3659,20150722,"[0.11315, 0.07150434782608701, 0, 0, 0, 0.1366, 0.41125, 0, 0, 0.0, 0.0, 0, 0.0, 0.10553720930232564, 0, 0, 0, 0.006359999999999979, 0, 0, 0, 0, 0, -0.04686666666666666, 0, 0.064875, 0.0, 0]"
3660,3660,3660,3660,20150723,"[0.24695, 0.08148999999999999, 0, 0, 0, 0.0, 0.0, 0, 0, 0.0, 0.07936666666666667, 0, 0.23648000000000002, 0.061265384615384624, 0, 0, 0, -0.03818, 0, 0, 0, 0, 0, 0.1468, 0, 0.165575, -0.005966666666666676, 0]"
3661,3661,3661,3661,20150724,"[0.6369, 0.161641176470588, 0, 0, 0, 0.0, 0.34, 0, 0, 0.0, 0.0, 0, 0.0, -0.08507142857142858, 0, 0, 0, -0.0536999999999999, 0, 0, 0, 0, 0, 0.12738, 0, -0.298466666666667, 0.0, 0]"
3662,3662,3662,3662,20150727,"[0.0, 0.070190625, 0, 0, 0, -0.0194, -0.2202, 0, 0, 0.0, 0.1909, 0, -0.0772, 0.05339677419354839, 0, 0, 0, 0.08707000000000001, 0, 0, 0, 0, 0, 0.0, 0, 0.0737875, 0.0, 0]"
3663,3663,3663,3663,20150728,"[0.3818, 0.108141666666667, 0, 0, 0, 0.16374, 0.1027, 0, 0, 0.0, -0.28595, 0, 0.25806666699999997, 0.10147631578947368, 0, 0, 0, 0.10402, 0, 0, 0, 0, 0, -0.04536666666666666, 0, 0.28262857142857106, 0.262525, 0]"
3664,3664,3664,3664,20150729,"[0.0, 0.101792, 0, 0, 0, -0.0135875, 0.0, 0, 0, 0.0, -0.17020000000000002, 0, 0.10606666699999999, 0.05374545454545454, 0, 0, 0, 0.30491, 0, 0, 0, 0, 0, 0.04224444444444445, 0, 0.26339166666666697, 0.5106, 0]"
3665,3665,3665,3665,20150730,"[0.0, 0.047535, 0, 0, 0, -0.11717999999999999, 0.0, 0, 0, 0.0, 0.0, 0, 0.0, 0.06974583333333334, 0, 0, 0, 0.13282, 0, 0, 0, 0, 0, 0.15674000000000002, 0, 0.032833333333332985, 0.0, 0]"
3666,3666,3666,3666,20150731,"[0.0, 0.111508, 0, 0, 0, 0.2294, 0.0, 0, 0, 0.0, 0.0, 0, 0.34, 0.015751851851851857, 0, 0, 0, 0.16278, 0, 0, 0, 0, 0, -0.04396666666666668, 0, 0.138, 0.0, 0]"
3667,3667,3667,3667,20150803,"[0.0, -0.052766666666666996, 0, 0, 0, 0.1858, 0.14800000000000002, 0, 0, 0.0, 0.0, 0, 0.14800000000000002, 0.06727999999999999, 0, 0, 0, 0.06369, 0, 0, 0, 0, 0, 0.29295, 0, 0.016473333333333, 0.0, 0]"
3668,3668,3668,3668,20150804,"[0.0, 0.08228461538461501, 0, 0, 0, 0.0, 0.0, 0, 0, 0.0, 0.0, 0, 0.20095, -0.04587037037037037, 0, 0, 0, -0.02812, 0, 0, 0, 0, 0, 0.0, 0, -0.02381666666666701, 0.0, 0]"
3669,3669,3669,3669,20150805,"[0.0, 0.140908695652174, 0, 0, 0, 0.084716667, 0.0, 0, 0, 0.0, -0.12726666666666667, 0, -0.032, 0.0749909090909091, 0, 0, 0, 0.17692, 0, 0, 0, 0, 0, 0.12561666666666668, 0, 0.05479, 0.0, 0]"
3670,3670,3670,3670,20150806,"[0.0, 0.083634615384615, 0, 0, 0, 0.0, 0.0, 0, 0, 0.0, -0.125625, 0, -0.07015, 0.09008648648648653, 0, 0, 0, 0.06759, 0, 0, 0, 0, 0, -0.24975, 0, 0.0, -0.2732, 0]"
3671,3671,3671,3671,20150807,"[0.3818, 0.09822758620689699, 0, 0, 0, 0.085, 0.0, 0, 0, 0.0, 0.08895, 0, 0.3818, 0.125276, 0, 0, 0, 0.07727, 0, 0, 0, 0, 0, 0.0, 0, 0.0305, 0.0, 0]"
3672,3672,3672,3672,20150810,"[0.0, 0.057420000000000006, 0, 0, 0, 0.0, 0.0, 0, 0, 0.0, 0.20095, 0, -0.4939, 0.051769230769230776, 0, 0, 0, -0.0631799999999999, 0, 0, 0, 0, 0, 0.4523666666666666, 0, -0.08562857142857201, 0.0, 0]"
3673,3673,3673,3673,20150811,"[0.3818, 0.08306428571428599, 0, 0, 0, 0.248225, 0.7579, 0, 0, 0.0, 0.2941, 0, 0.082225, 0.02479761904761905, 0, 0, 0, 0.16757, 0, 0, 0, 0, 0, 0.08927142857142857, 0, 0.048728571428572, 0.47155, 0]"
3674,3674,3674,3674,20150812,"[0.0, 0.11527307692307699, 0, 0, 0, 0.066283333, 0.6369, 0, 0, 0.0, 0.153, 0, 0.1591, 0.003182608695652176, 0, 0, 0, -0.0524699999999999, 0, 0, 0, 0, 0, -0.005850000000000004, 0, 0.099255555555556, 0.6369, 0]"
3675,3675,3675,3675,20150813,"[0.3818, 0.12075909090909101, 0, 0, 0, 0.16677272699999998, 0.0, 0, 0, 0.0, 0.10534, 0, 0.38635, -0.035178571428571434, 0, 0, 0, 0.0253799999999999, 0, 0, 0, 0, 0, 0.0, 0, 0.0, 0.0, 0]"
3676,3676,3676,3676,20150814,"[0.0, 0.05734285714285701, 0, 0, 0, -0.03022, 0.0, 0, 0, 0.0, 0.4004666666666667, 0, 0.0, 0.06692592592592594, 0, 0, 0, 0.01516, 0, 0, 0, 0, 0, 0.07400000000000001, 0, -0.004528571428571, 0.0, 0]"
3677,3677,3677,3677,20150817,"[0.0, 0.0859, 0, 0, 0, 0.0, 0.0, 0, 0, 0.0, 0.09545, 0, 0.0, -0.08506875, 0, 0, 0, -0.0417285714285714, 0, 0, 0, 0, 0, -0.13396666666666665, 0, 0.140833333333333, 0.3612, 0]"
3678,3678,3678,3678,20150818,"[0.0, 0.11533333333333301, 0, 0, 0, 0.0, 0.0, 0, 0, 0.0, 0.0, 0, 0.1909, 0.08094375, 0, 0, 0, 0.11707999999999902, 0, 0, 0, 0, 0, -0.17927142857142858, 0, 0.047725, 0.0, 0]"
3679,3679,3679,3679,20150819,"[0.0, 0.054875, 0, 0, 0, 0.0, 0.0, 0, 0, 0.0, -0.034, 0, 0.0, 0.04804074074074072, 0, 0, 0, 0.0424222222222222, 0, 0, 0, 0, 0, 0.06936666666666667, 0, -0.09254, 0.3612, 0]"
3680,3680,3680,3680,20150820,"[0.7184, 0.064676190476191, 0, 0, 0, 0.0, 0.29600000000000004, 0, 0, 0.0, 0.02573333333333333, 0, 0.61875, 0.037891666666666664, 0, 0, 0, 0.133799999999999, 0, 0, 0, 0, 0, 0.0, 0, 0.070663636363636, 0.0, 0]"
3681,3681,3681,3681,20150821,"[0.0, 0.023372222222222003, 0, 0, 0, -0.1035, -0.1591, 0, 0, 0.0, 0.0, 0, 0.0, -0.03386129032258064, 0, 0, 0, 0.01939, 0, 0, 0, 0, 0, -0.03423749999999999, 0, -0.0641, 0.5859, 0]"
3682,3682,3682,3682,20150824,"[0.0, -0.052993103448275986, 0, 0, 0, -0.058833333, 0.0, 0, 0, 0.0, 0.0, 0, 0.0, 0.006771428571428564, 0, 0, 0, -0.0017, 0, 0, 0, 0, 0, 0.02413333333333334, 0, 0.014472727272726997, 0.0, 0]"
3683,3683,3683,3683,20150825,"[0.0, 0.07193703703703701, 0, 0, 0, 0.0, 0.0, 0, 0, 0.0, 0.0, 0, 0.0, -0.07573870967741936, 0, 0, 0, 0.21294000000000002, 0, 0, 0, 0, 0, 0.0, 0, -0.06165, 0.0, 0]"
3684,3684,3684,3684,20150826,"[0.2023, 0.022672, 0, 0, 0, 0.168716667, 0.0, 0, 0, 0.0, 0.131675, 0, 0.2672, 0.08793333333333334, 0, 0, 0, -0.0329, 0, 0, 0, 0, 0, 0.1594, 0, 0.1591, 0.0, 0]"
3685,3685,3685,3685,20150827,"[0.0, -0.01623125, 0, 0, 0, -0.011433333, 0.0, 0, 0, 0.0, 0.0, 0, 0.0, -0.040109090909090914, 0, 0, 0, 0.14375, 0, 0, 0, 0, 0, 0.0, 0, 0.0, 0.0, 0]"
3686,3686,3686,3686,20150828,"[0.3182, -0.01245, 0, 0, 0, 0.0646, 0.1101, 0, 0, 0.0, 0.18965, 0, 0.0734, 0.0387516129032258, 0, 0, 0, 0.21145999999999898, 0, 0, 0, 0, 0, 0.23835, 0, -0.340625, 0.0, 0]"
3687,3687,3687,3687,20150831,"[0.0, -0.110625, 0, 0, 0, 0.0322, 0.2023, 0, 0, 0.0, 0.30726666666666663, 0, 0.0, 0.08633333333333333, 0, 0, 0, -0.11939000000000001, 0, 0, 0, 0, 0, 0.1909, 0, -0.2202, 0.2023, 0]"
3688,3688,3688,3688,20150901,"[0.0, -0.042452, 0, 0, 0, -0.11005999999999999, -0.2732, 0, 0, 0.0, 0.1998, 0, 0.0, -0.011878125000000002, 0, 0, 0, 0.06783, 0, 0, 0, 0, 0, 0.0, 0, 0.227125, -0.1366, 0]"
3689,3689,3689,3689,20150902,"[0.0, 0.07731, 0, 0, 0, 0.070842857, 0.5859, 0, 0, 0.0, 0.045533333333333335, 0, 0.1706, 0.05633478260869565, 0, 0, 0, 0.01494, 0, 0, 0, 0, 0, 0.29295, 0, 0.104875, 0.0, 0]"
3690,3690,3690,3690,20150903,"[0.0, 0.08237777777777801, 0, 0, 0, 0.036933333, 0.0, 0, 0, 0.0, 0.0, 0, 0.0, -0.12518400000000002, 0, 0, 0, 0.08337, 0, 0, 0, 0, 0, 0.0, 0, 0.07294285714285699, 0.0, 0]"
3691,3691,3691,3691,20150904,"[0.25, 0.0291, 0, 0, 0, 0.23288000000000003, 0.0, 0, 0, 0.0, 0.08944999999999999, 0, 0.0, 0.05332916666666667, 0, 0, 0, 0.14294444444444399, 0, 0, 0, 0, 0, 0.00686666666666665, 0, 0.04048, 0.0, 0]"
3692,3692,3692,3692,20150908,"[0.11315, 0.086096875, 0, 0, 0, 0.167483333, 0.0, 0, 0, 0.0, 0.1101, 0, 0.0, -0.017278571428571428, 0, 0, 0, 0.05719, 0, 0, 0, 0, 0, 0.06061666666666667, 0, 0.0561125, 0.0, 0]"
3693,3693,3693,3693,20150909,"[0.1591, 0.047436363636364005, 0, 0, 0, -0.09346666699999999, 0.0, 0, 0, 0.0, 0.0, 0, 0.2263, 0.0070679999999999936, 0, 0, 0, 0.15217, 0, 0, 0, 0, 0, 0.3028, 0, 0.25052, 0.0, 0]"
3694,3694,3694,3694,20150910,"[-0.05633333333333334, 0.048589473684211, 0, 0, 0, -0.078685714, -0.19063333333333327, 0, 0, 0.0, 0.0, 0, 0.0, 0.08121111111111111, 0, 0, 0, -0.0150399999999999, 0, 0, 0, 0, 0, 0.002233333333333334, 0, 0.11045, 0.0, 0]"
3695,3695,3695,3695,20150911,"[0.02150000000000002, 0.112073076923077, 0, 0, 0, 0.0, 0.0, 0, 0, 0.0, 0.4215, 0, 0.267325, -0.007875757575757576, 0, 0, 0, -0.0341, 0, 0, 0, 0, 0, 0.0, 0, 0.092663636363636, 0.0, 0]"
3696,3696,3696,3696,20150914,"[0.0, -0.009980769230769002, 0, 0, 0, -0.32985, 0.0, 0, 0, 0.0, 0.02133333333333333, 0, 0.43035, 0.05431315789473684, 0, 0, 0, 0.08534, 0, 0, 0, 0, 0, 0.09491428571428573, 0, 0.142684615384615, 0.0, 0]"
3697,3697,3697,3697,20150915,"[0.0, 0.139913513513514, 0, 0, 0, 0.12738, 0.0, 0, 0, 0.0, 0.0, 0, -0.032, 0.1704777777777778, 0, 0, 0, 0.0227999999999999, 0, 0, 0, 0, 0, 0.0801, 0, 0.15438, 0.0, 0]"
